"time","n.risk","n.event","n.censor","surv","std.err","cumhaz","std.chaz","type","logse","conf.int","conf.type","lower","upper","Method","Cancer","Gender","Age","Stratification","GenderAge","Database","CalenderYearGp"
1,661,331,89,0.677722365981914,0.0146417097458954,0.388525797299743,0.0215776004045691,"right",TRUE,0.95,"log",0.649624228904603,0.707035829200227,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
5,253,271,137,0.363798237744197,0.0162874436136988,1.00970410326334,0.0447027578790978,"right",TRUE,0.95,"log",0.333235942713234,0.39716351335989,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
10,92,69,92,0.238613035119143,0.0164759726988482,1.43001368160098,0.0688587883496319,"right",TRUE,0.95,"log",0.208410510069754,0.273192462845148,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
1,4055,945,453,0.819045298188442,0.00533878856677315,0.199514948692544,0.00651514181109104,"right",TRUE,0.95,"log",0.808648022255586,0.829576258176471,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","All","None",NA,"CPRDAurum","2000-2019"
5,2011,1119,925,0.560909342231877,0.00744212440275634,0.577980131468875,0.0132633083979741,"right",TRUE,0.95,"log",0.54651106941859,0.575686949100056,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","All","None",NA,"CPRDAurum","2000-2019"
10,838,457,716,0.401394547819736,0.00839101628397481,0.912426625178556,0.0208950713450113,"right",TRUE,0.95,"log",0.385280821132492,0.418182204205811,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Both","All","None",NA,"CPRDAurum","2000-2019"
1,335,121,32,0.744581093927026,0.0200783380869646,0.294279915436122,0.0269079700151468,"right",TRUE,0.95,"log",0.70625013622752,0.784992422649197,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both","All","None",NA,"CPRDAurum","2000-2019"
5,136,107,92,0.466999413444337,0.0251608981821349,0.759542599922998,0.0537339430132007,"right",TRUE,0.95,"log",0.420199444285751,0.519011757685825,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both","All","None",NA,"CPRDAurum","2000-2019"
10,61,32,43,0.336993839126684,0.0269467043362699,1.08406693437196,0.0796207570193741,"right",TRUE,0.95,"log",0.288109896161354,0.394171977854381,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Both","All","None",NA,"CPRDAurum","2000-2019"
1,572,145,76,0.806583377326948,0.0144608613290563,0.214719466155821,0.0179093177724263,"right",TRUE,0.95,"log",0.778732800384799,0.835430001482758,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
5,245,124,203,0.588767763117663,0.020167925342838,0.529040441397191,0.0342067046322959,"right",TRUE,0.95,"log",0.550537071851907,0.629653290595886,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
10,95,36,114,0.473917928410268,0.0240677850572486,0.745336868630228,0.0506563905424632,"right",TRUE,0.95,"log",0.429017604947683,0.523517450749063,"Kaplan-Meier","HeadNeckSubtypeCancerNasopharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
1,1940,433,211,0.824862108536763,0.00765818651750806,0.192443234025448,0.00927962158394159,"right",TRUE,0.95,"log",0.809988078342823,0.840009274570754,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
5,954,464,522,0.595292185492037,0.0107414501542329,0.518448690735492,0.0180350562138839,"right",TRUE,0.95,"log",0.57460725328016,0.61672174182442,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
10,380,202,372,0.43321827227896,0.0127301133803067,0.835932810774371,0.0293593055323722,"right",TRUE,0.95,"log",0.408972606668694,0.458901325849446,"Kaplan-Meier","HeadNeckSubtypeCancerOralCavityIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
1,3137,726,477,0.82245301338108,0.00599314154824153,0.195380889064835,0.00728387167374124,"right",TRUE,0.95,"log",0.81079015499013,0.834283636840477,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
5,1310,706,1121,0.597173213637076,0.00860272596120335,0.515348083501954,0.0144002076643796,"right",TRUE,0.95,"log",0.58054798951659,0.614274536343807,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
10,485,195,630,0.476336258141527,0.0105705731030572,0.741277363221979,0.0221783574487134,"right",TRUE,0.95,"log",0.456062410618291,0.497511361466218,"Kaplan-Meier","HeadNeckSubtypeCancerOropharynx","Both","All","None",NA,"CPRDAurum","2000-2019"
1,1150,249,174,0.831476002709984,0.00976611181651825,0.184436367193449,0.0117380302776464,"right",TRUE,0.95,"log",0.812553417304549,0.850839253591437,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both","All","None",NA,"CPRDAurum","2000-2019"
5,497,273,380,0.594296001622532,0.0142321724960346,0.519996067634331,0.0239294268804068,"right",TRUE,0.95,"log",0.567045977673364,0.622855555723518,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both","All","None",NA,"CPRDAurum","2000-2019"
10,207,66,224,0.492827560883035,0.0166409904923026,0.70692644059543,0.0337258265247023,"right",TRUE,0.95,"log",0.461267667255682,0.526546779684198,"Kaplan-Meier","HeadNeckSubtypeCancerSalivaryGland","Both","All","None",NA,"CPRDAurum","2000-2019"
1,3152,816,450,0.804139773616088,0.00616558738754141,0.217885317877503,0.00766391596650762,"right",TRUE,0.95,"log",0.792145790783372,0.816315358908686,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
5,1384,778,990,0.57107131234564,0.00842720353729545,0.560019294981583,0.0147510953475158,"right",TRUE,0.95,"log",0.554790870302191,0.587829507011417,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
10,505,226,653,0.444955080217655,0.0101334224922691,0.809393398332683,0.0227609100824201,"right",TRUE,0.95,"log",0.425530678672017,0.465266156671396,"Kaplan-Meier","HeadNeckSubtypeCancerTongueIncidence","Both","All","None",NA,"CPRDAurum","2000-2019"
1,519,247,70,0.689559665014047,0.0164653927718062,0.371196742566227,0.0238460363916906,"right",TRUE,0.95,"log",0.658031603407041,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
5,198,214,107,0.369126811614885,0.0185880416814505,0.994938929205554,0.0502648246970418,"right",TRUE,0.95,"log",0.334435070397764,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
10,73,54,71,0.241693753337368,0.0188661376975106,1.41652403855709,0.0777833049047463,"right",TRUE,0.95,"log",0.207406475928055,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
1,142,84,19,0.636996237303707,0.0317567277497288,0.449413194656065,0.049680032994702,"right",TRUE,0.95,"log",0.577698414637841,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
5,55,57,30,0.345851432141594,0.0337291988493978,1.056501298632,0.0969811440227224,"right",TRUE,0.95,"log",0.285677511778483,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
10,19,15,21,0.228580266132228,0.0337363664273706,1.46455223669246,0.145923366363277,"right",TRUE,0.95,"log",0.171162702533332,NA,"Kaplan-Meier","HeadNeckSubtypeCancerHypopharynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
1,3299,737,346,0.824688672451149,0.00587574871385159,0.192648716391369,0.00712121477293514,"right",TRUE,0.95,"log",0.813252452223352,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
5,1641,936,722,0.559007914695776,0.00827452581320907,0.581356152178608,0.0147964221663659,"right",TRUE,0.95,"log",0.543023136106657,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
10,684,377,580,0.398185711910206,0.00929419934651716,0.920401056004706,0.0233289611229255,"right",TRUE,0.95,"log",0.380379815537492,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Male","All","Gender",NA,"CPRDAurum","2000-2019"
1,756,208,107,0.795795238799123,0.0126708291247396,0.228183476977372,0.0159065635946926,"right",TRUE,0.95,"log",0.771344373247019,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
5,370,183,203,0.570159922686906,0.0169974768118951,0.561251503618045,0.029779903366161,"right",TRUE,0.95,"log",0.537800079109286,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
10,154,80,136,0.416367174781283,0.0195004098212033,0.874894769915448,0.0467486239907408,"right",TRUE,0.95,"log",0.37984880065148,NA,"Kaplan-Meier","HeadNeckSubtypeCancerLarynx","Female","All","Gender",NA,"CPRDAurum","2000-2019"
1,205,72,17,0.749178234884349,0.0256243935160944,0.287736050146326,0.0340832627285261,"right",TRUE,0.95,"log",0.700601755096257,NA,"Kaplan-Meier","HeadNeckSubtypeCancerNasalCavitySinus","Male","All","Gender",NA,"CPRDAurum","2000-2019"
