"result_id","current_n","reason","excluded","step","analysis_id","outcome_cohort_id","outcome_cohort_name","analysis_outcome_lookback_days","analysis_type","analysis_interval","analysis_complete_database_intervals","analysis_time_point","analysis_full_contribution","analysis_min_cell_count","denominator_cohort_id","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","database_name"
2,39999011,"Starting population",NA,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,39999011,"Missing year of birth",0,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,39999011,"Missing sex",0,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,34833388,"Cannot satisfy age criteria during the study period based on year of birth",5165623,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,29190480,"No observation time available during study period",5642908,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,29190480,"Doesn't satisfy age criteria during the study period",0,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,25483313,"Prior history requirement not fulfilled during study period",3707167,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,13057840,"Not Female",12425473,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,4901850,"No observation time available after applying age and prior history criteria",8155990,"Generating denominator cohort set","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,4901850,"Starting analysis population",NA,"Estimating prevalence","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,4901850,"Not observed during the complete database interval",0,"Estimating prevalence","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,4901850,"Do not satisfy full contribution requirement for an interval",0,"Estimating prevalence","1",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,5,"18;29","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,39999011,"Starting population",NA,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,39999011,"Missing year of birth",0,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,39999011,"Missing sex",0,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,34833388,"Cannot satisfy age criteria during the study period based on year of birth",5165623,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,29190480,"No observation time available during study period",5642908,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
2,29190480,"Doesn't satisfy age criteria during the study period",0,"Generating denominator cohort set","10",1,"HeadNeckSubtypeCancerHypopharynx",0,"period","years",TRUE,"start",FALSE,5,23,"80;89","Female",365,2000-01-01,2019-12-31,NA,NA,"CPRDAurum"
